tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
161254,AppleSupport,False,Fri Nov 24 19:21:00 +0000 2017,"@153199 Alright. Let's go ahead and try each of the steps in this article: https://t.co/4dqFR4gH4g

If the issue persists afterward, send us a DM using the link below. https://t.co/GDrqU22YpT",,161252
161253,153199,True,Fri Nov 24 18:39:34 +0000 2017,@AppleSupport my iPad Pro won’t install IOS 11?,161251,
170364,AppleSupport,False,Fri Nov 24 21:41:00 +0000 2017,@155694 We appreciate you getting in touch with us today. Which device is this occurring on? What happens when you try to view the video?,170365,170366
170365,155694,True,Fri Nov 24 21:50:22 +0000 2017,@AppleSupport I have the iPod touch (the latest one) the video will either buffer for a while or come up with an explanation mark in a circle. I want to try and put it onto my computer but because it’s doing this it won’t - also won’t let me transfer it to anything or upload to YouTube etc,170367,170364
170367,AppleSupport,False,Fri Nov 24 22:04:29 +0000 2017,@155694 Thanks! Tap Settings &gt; Photos on your iPod. Do you have iCloud Photo Library enabled?,170368,170365
170368,155694,True,Fri Nov 24 22:21:39 +0000 2017,@AppleSupport Yeah it’s enabled,170369,170367
170369,AppleSupport,False,Fri Nov 24 22:39:00 +0000 2017,"@155694 Is your iPod connected to Wi-Fi at the moment? In order to access videos that are saved in the iCloud Photo Library, you'll need to be connected to Wi-Fi.",170370,170368
170370,155694,True,Sat Nov 25 00:15:41 +0000 2017,@AppleSupport It is now - my iPod keeps loosing internet connection so I’m going to take it as that is why they wouldn’t play!,170371,170369
170371,AppleSupport,False,Sat Nov 25 00:39:30 +0000 2017,@155694 Thanks for letting us know! We appreciate it. Do you experience Wi-Fi issues when connected to different Wi-Fi networks?,170372,170370
170372,155694,True,Sat Nov 25 00:43:21 +0000 2017,@AppleSupport I only get an internet issue when conected to the WiFi at home - it’s always disconnecting from it! I don’t understand why because it never use to,170373,170371
170373,AppleSupport,False,Sat Nov 25 00:50:23 +0000 2017,@155694 Did this occur after updating the iPod or changing anything on your home Wi-Fi network? Tell us more in a DM. https://t.co/GDrqU22YpT,,170372
170366,155694,True,Fri Nov 24 21:31:34 +0000 2017,before they update any other pointless thing @115858 need to sort out what they have done to images and videos! Why cant I now view or transfer a video I was able to play 30mins ago! @AppleSupport,170364,
172993,AppleSupport,False,Fri Nov 24 22:32:00 +0000 2017,@156479 Thanks for trying that for us. Let's look further into this in DM: https://t.co/GDrqU22YpT,,172994
172994,156479,True,Fri Nov 24 22:28:06 +0000 2017,@AppleSupport Hi. Update all done and update in the car sorted and still no joy! Really frustrating,172993,172995
172995,AppleSupport,False,Sun Nov 19 22:46:00 +0000 2017,@156479 Got it. Let us know if the issue persists after updating to iOS 11.1.2. We'll gladly continue working together to find a solution.,172994,172996
172996,156479,True,Sun Nov 19 22:24:52 +0000 2017,"@AppleSupport Thank you for so much help- I’ve tried all of these things. The thinking circle on the phone just keeps spinning, and when I try to connect via Bluetooth the phone finds my car but won’t let me select it. Seems there is an issue somewhere",172995,172997
172997,AppleSupport,False,Sun Nov 19 22:21:28 +0000 2017,"@156479 If your car supports wireless CarPlay, then you can use Bluetooth. Make sure the car is in Bluetooth pairing mode. This section of the iPhone User Guide has many more details: https://t.co/jfmUKMF1nF",172996,172998
172998,156479,True,Sun Nov 19 22:02:39 +0000 2017,@AppleSupport So it won’t work with Bluetooth? Just so that I know. I’m checking- I need a cable plugged into the charging port of the@phone and USB port in the car?,172997,172999
172999,AppleSupport,False,Sun Nov 19 21:57:31 +0000 2017,@156479 Let's isolate a little more. Have you ever connected your iPhone to this car using CarPlay? Check the steps in this article to be sure everything is set up correctly: https://t.co/pg90dhXKAJ https://t.co/GDrqU22YpT,172998,173000
173000,156479,True,Sun Nov 19 21:42:22 +0000 2017,"@AppleSupport Hi, I’m unable to connect via Bluetooth or CarPlay, once it finds the car the phone keeps searching! I’m currently on 11.1.1 but scheduled to run next update tonight. I’ve updated software in the car. A bit frustrating as my husband’s Samsung S7 connected straight away.",172999,173001
173001,AppleSupport,False,Sun Nov 19 21:38:31 +0000 2017,"@156479 We'd love to help you sort out issues with pairing your iPhone to your car! Are you using CarPlay, or Bluetooth? Which exact version of iOS 11 are you updated to? Are there any firmware updates for your car?",173000,173002
173002,156479,True,Sun Nov 19 21:32:16 +0000 2017,@115858 can’t seem to pair my iPhone 7 to my BMW. Have run the updates- any advice please?,173001,
177810,AppleSupport,False,Sat Nov 25 01:21:32 +0000 2017,@157883 We'd like to help her have the iPhone work as expected. DM us what iOS version the device is on. https://t.co/GDrqU22YpT,,177811
177811,157883,True,Sat Nov 25 01:10:37 +0000 2017,@AppleSupport my mom can't open her ip7 since this morning. The battery is super drained. How do I fix this issue? #AppleSupport #Iphone7 #Iphone7Battery,177810,
177851,AppleSupport,False,Sat Nov 25 01:12:28 +0000 2017,"@157894 Great! Next we'd like to have you take a look at the steps listed in this article under, ""If an alert says that your accessory isn't supported or certified"" and let us know in DM if the issue persists: https://t.co/uqxquyfdn0 https://t.co/GDrqU22YpT",,177852
177852,157894,True,Sat Nov 25 01:04:52 +0000 2017,@AppleSupport I updated it to IOS 11.1.2 or whichever was the newest one,177851,177853
177853,AppleSupport,False,Sat Nov 25 01:03:24 +0000 2017,"@157894 Thanks for reaching out to us this evening! We know how important it is for your chargers to work correctly on your iPhone so we'd be happy to look into what's going on. To start, can you let us know which iPhone and iOS version you're using?","177852,177854",177855
177855,157894,True,Sat Nov 25 00:55:48 +0000 2017,"Dear @115858 ,
      Please fix the update. My phone literally won’t charge now and its saying that the apple chargers “are not supported”. I really don’t want to have to switch to andriod because of this &amp; I don’t have the money to buy a new phone. Or you could send me one?? -pls",177853,
177854,157894,True,Sat Nov 25 01:04:29 +0000 2017,@AppleSupport Iphone 6s,,177853
181412,AppleSupport,False,Sat Nov 25 01:47:25 +0000 2017,"@158618 Hi there! the ""I"" issue was addressed in iOS 11.1.1. You can update to fix that by following these steps: https://t.co/80YRnjDFDk",181413,181414
181413,158618,True,Sat Nov 25 01:48:25 +0000 2017,@AppleSupport Holy shit y’all replied to me littty and thanks G,,181412
181414,158618,True,Sat Nov 25 01:42:21 +0000 2017,Bruh I️ message needs a night mode like twitter and fix the little question mark in the box @AppleSupport,181412,
184865,AppleSupport,False,Tue Nov 14 13:13:30 +0000 2017,"@159473 We've got some info that can help. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. For more info, check out: https://t.co/4f8hwT5to6",184866,184867
184866,159473,True,Tue Nov 14 22:47:31 +0000 2017,@AppleSupport I️ don’t wanna update because it’s gonna make my phone crash so I️ but the new iPhone... any other fixes for this lmk,184868,184865
184867,159473,True,Tue Nov 14 04:07:58 +0000 2017,@AppleSupport @115858 when are you gonna fix this problem I️ have with typing it would be great if you can let me know,184865,
188385,AppleSupport,False,Wed Oct 04 17:07:33 +0000 2017,@160206 Hard to capture memories without your camera. Try the steps in this article and let us know the results: https://t.co/r1DRfaFLIU,,188386
188386,160206,True,Wed Oct 04 16:27:44 +0000 2017,"I am a resident of mumbai , India I had purchased IPhone 7 from USA after installation Of iOS 11 my front camera is not working @115858",188385,
188476,AppleSupport,False,Wed Oct 04 12:52:24 +0000 2017,@160232 It's important to have a reliable iPhone. Have you had the chance to backup and update to iOS 11.0.2 yet to see if that helps?,,188477
188477,160232,True,Wed Oct 04 05:15:50 +0000 2017,@12277 @115858 My 7 Plus can’t hold a charge for shit anymore after this update,188476,188478
188598,AppleSupport,False,Wed Oct 04 16:51:32 +0000 2017,@160266 When did you first encounter the issue?,,188599
188599,160266,True,Wed Oct 04 16:10:17 +0000 2017,@AppleSupport 3-5 times daily,188598,188600
188600,AppleSupport,False,Wed Oct 04 16:09:36 +0000 2017,@160266 How often does the issue occur?,188599,188601
188601,160266,True,Wed Oct 04 15:18:05 +0000 2017,@AppleSupport 11.0.1,188600,188602
188602,AppleSupport,False,Wed Oct 04 14:32:33 +0000 2017,@160266 We're here to help. Which iOS version are you currently running? You can find that from Settings &gt; General &gt; About,188601,188603
188603,160266,True,Wed Oct 04 12:42:56 +0000 2017,@AppleSupport ayy why my phone really gonna die on 70%? And then when I turn it back on it’s at 10%?? 😫,188602,
193626,AppleSupport,False,Wed Oct 04 15:55:00 +0000 2017,@161524 Thanks for reaching out. We'd like to look into this with you in DM. https://t.co/GDrqU22YpT,,193627
193627,161524,True,Wed Oct 04 15:10:42 +0000 2017,@AppleSupport when you try to put a mail in a folder with iOS 11.0.2 it makes the app close https://t.co/gFKjnPKHlM,193626,
193648,AppleSupport,False,Wed Oct 04 15:51:31 +0000 2017,"@161531 We'd love to help out with your battery. Let's check out this article first:
https://t.co/TpjqFp3jxD",,193649
193649,161531,True,Wed Oct 04 15:01:03 +0000 2017,"I just watched my battery go down two percent in 10 seconds. This new Iphone update is dreadful, sort it out @115858. It’s slower and painful",193648,
196153,AppleSupport,False,Wed Oct 04 22:42:26 +0000 2017,@162154 We'll be happy to assist. Please send us a DM with what country you're located in and we'll get started. https://t.co/GDrqU22YpT,,196154
196154,162154,True,Wed Oct 04 22:22:19 +0000 2017,@AppleSupport I’m trying to get Apple care for my watch but I can’t open the diagnostics. I open the link  but it doesn’t open anything :( https://t.co/PCr1wBmMk2,196153,
206917,AppleSupport,False,Thu Oct 05 00:47:00 +0000 2017,@164996 We're here to help. The Wi-Fi feature in the control center only disconnects Wi-Fi devices. https://t.co/G7BHuQnDS6,,206918
206918,164996,True,Wed Oct 04 23:47:00 +0000 2017,@AppleSupport Wifi shortcut does not disable wifi #iOS11 #bug,206917,206919
206919,AppleSupport,False,Tue Sep 26 13:25:01 +0000 2017,@164996 We want you to enjoy iOS 11. We can help! Send us a DM and we'll look into this together. https://t.co/GDrqU22YpT,206918,206920
206920,164996,True,Tue Sep 26 06:07:03 +0000 2017,"#iOS11 so many bugs, phone freezing, wifi switches on its own, battery drains fast #applesupport @AppleSupport",206919,
207995,AppleSupport,False,Wed Oct 04 21:45:32 +0000 2017,"@165206 Got it! And is it happening with songs downloaded directly to the iPhone, or streaming content?",207996,207997
207996,165206,True,Wed Oct 04 22:01:24 +0000 2017,@AppleSupport Yup I even deleted &amp; &amp; downloaded again still happened,207998,207995
207998,AppleSupport,False,Wed Oct 04 22:24:28 +0000 2017,"@165206 Okay! Let's move to DM, and we'll gather some additional information. https://t.co/GDrqU22YpT",207999,207996
207999,165206,True,Thu Oct 05 15:24:08 +0000 2017,@AppleSupport Sure,,207998
207997,165206,True,Wed Oct 04 21:24:28 +0000 2017,@AppleSupport It used to on my powerbeats3 but I haven’t used them since goin to 11.0.2,207995,208000
208000,AppleSupport,False,Wed Oct 04 20:51:50 +0000 2017,@165206 We'd be happy to help! Does it happen while using any other Bluetooth devices?,207997,208001
208001,165206,True,Wed Oct 04 20:32:14 +0000 2017,Anybody else on iOS 11 BT keeps skipping when you in the car🤔 FIX IT @AppleSupport,208000,
208890,AppleSupport,False,Wed Oct 04 20:25:00 +0000 2017,@165436 We'd be happy to take a look into this with you. Send us a DM and we'll get started on this. https://t.co/GDrqU22YpT,,208891
208891,165436,True,Wed Oct 04 19:59:25 +0000 2017,@AppleSupport Notifications appear several days after ... Normal !? iPhone 7 under IOS 11.0.2 https://t.co/x944pNvia4,208890,
209082,AppleSupport,False,Wed Oct 04 19:57:30 +0000 2017,@165491 We’d like to help. What happens when you try use AirDrop with your MacBook? Let us know in DM. https://t.co/GDrqU22YpT,,209083
209083,165491,True,Wed Oct 04 19:27:18 +0000 2017,"@AppleSupport Also, why can’t I airdrop assets to MacBook anymore? iOS 11 is awful 😑",209082,209084
209084,165491,True,Wed Oct 04 19:26:39 +0000 2017,Hey @AppleSupport why can’t I add a toggle for airdrop to my “customizable” control center? I have to dig into settings just to find it,209083,
210544,AppleSupport,False,Thu Oct 05 00:00:41 +0000 2017,"@165821 We're interested in getting your iPhone back on track. What's going on? Tell us about the ""glitching"". Maybe we can help.",,210545
210545,165821,True,Wed Oct 04 23:21:48 +0000 2017,Yo @115858 I didn’t pay $900 to have my phone be glitching after not even 6 months. Quit your shit.,210544,
215805,AppleSupport,False,Wed Oct 04 21:45:32 +0000 2017,@167320 DM us and we can work from there. https://t.co/GDrqU22YpT,,215806
215806,167320,True,Wed Oct 04 21:16:19 +0000 2017,@AppleSupport So every time I go for a walk my cellular data stays off and I keep manually have to turn it on since the update I’ve never had to do this,215805,215807
